player,nationality,position,team,comp_level,age,minutes_90s,birth_year_gk,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
122,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,21,37.6,2000,38.0,38.0,3384.0,79.0,2.1,220.0,142.0,66.4,8.0,11.0,18.0,5.0,13.2,5.0,5.0,0.0,0.0,0.0,3.0,10.0,1.0,61.8,0.26,-16.2,-0.43,108.0,410.0,26.3,1101.0,274.0,27.5,29.3,288.0,37.2,33.3,438.0,23.0,5.3,45.0,1.2,14.2,2000,38.0,38.0,3384.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,1392.0,74.5,24030.0,14103.0,249.0,253.0,98.4,558.0,571.0,97.7,227.0,560.0,40.5,0.0,3.0,0.0,0.0,0.0,1023.0,366.0,78.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1500.0,1306.0,1494.0,7.0,0.0,0.0,1500.0,2.0,2.0,100.0,720.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,25.0,13.0,2.0,86.7
123,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,24,27.0,1997,27.0,27.0,2430.0,33.0,1.22,80.0,46.0,67.5,9.0,7.0,11.0,4.0,14.8,8.0,7.0,1.0,0.0,12.5,2.0,4.0,0.0,26.7,0.24,-6.3,-0.23,192.0,659.0,29.1,849.0,97.0,59.5,44.4,169.0,91.1,66.3,290.0,18.0,6.2,22.0,0.81,14.3,1997,27.0,27.0,2430.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,528.0,1026.0,51.5,18715.0,14557.0,52.0,53.0,98.1,243.0,247.0,98.4,233.0,717.0,32.5,0.0,51.0,3.0,0.0,1.0,747.0,271.0,102.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.26,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1066.0,705.0,1052.0,14.0,1.0,1.0,1066.0,2.0,2.0,100.0,527.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,32.0,3.0,1.0,75.0
124,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,25,34.0,1996,34.0,34.0,3060.0,50.0,1.47,137.0,88.0,65.0,13.0,10.0,11.0,4.0,11.8,3.0,2.0,1.0,0.0,33.3,1.0,7.0,2.0,40.6,0.28,-7.4,-0.22,189.0,577.0,32.8,733.0,120.0,57.2,42.3,231.0,68.4,46.5,495.0,21.0,4.2,23.0,0.68,13.1,1996,34.0,34.0,3060.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,973.0,55.4,18345.0,14461.0,74.0,74.0,100.0,197.0,203.0,97.0,263.0,682.0,38.6,0.0,22.0,0.0,0.0,0.0,648.0,316.0,85.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,1062.0,882.0,1058.0,4.0,0.0,0.0,1062.0,1.0,1.0,100.0,433.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,11.0,2.0,84.6
125,Jessy Moulin,fr FRA,GK,Troyes,fr Ligue 1,35,7.0,1986,7.0,7.0,630.0,8.0,1.14,24.0,16.0,75.0,1.0,3.0,3.0,1.0,14.3,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.8,0.25,-0.2,-0.02,32.0,97.0,33.0,164.0,40.0,37.8,35.7,75.0,46.7,37.7,109.0,11.0,10.1,9.0,1.29,11.4,1986,7.0,7.0,630.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,239.0,68.6,4395.0,3043.0,38.0,38.0,100.0,67.0,68.0,98.5,56.0,130.0,43.1,0.0,2.0,0.0,0.0,0.0,135.0,104.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,260.0,233.0,260.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,73.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,50.0
126,Florian Müller,de GER,GK,Stuttgart,de Bundesliga,23,30.0,1997,30.0,30.0,2700.0,52.0,1.73,139.0,88.0,65.5,7.0,10.0,13.0,4.0,13.3,4.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0,46.3,0.31,-4.7,-0.16,92.0,235.0,39.1,773.0,152.0,21.2,27.3,240.0,29.6,30.7,447.0,17.0,3.8,37.0,1.23,15.4,1997,30.0,30.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,1014.0,84.1,19929.0,12914.0,243.0,243.0,100.0,390.0,394.0,99.0,205.0,361.0,56.8,0.0,5.0,1.0,0.0,0.0,725.0,288.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,13.0,2.0,1096.0,920.0,1087.0,9.0,0.0,0.0,1096.0,0.0,0.0,0.0,508.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,60.0,7.0,0.0,100.0
127,Juan Musso,ar ARG,GK,Atalanta,it Serie A,27,32.6,1994,33.0,33.0,2932.0,42.0,1.29,119.0,80.0,67.2,16.0,8.0,8.0,8.0,24.2,4.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,37.5,0.3,-1.5,-0.05,147.0,348.0,42.2,744.0,170.0,27.4,31.3,208.0,69.2,49.7,308.0,28.0,9.1,39.0,1.2,16.5,1994,33.0,33.0,2932.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,958.0,74.6,20801.0,14921.0,97.0,97.0,100.0,349.0,355.0,98.3,262.0,490.0,53.5,0.0,11.0,0.0,0.0,0.0,688.0,264.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1021.0,833.0,1012.0,10.0,0.0,0.0,1021.0,1.0,1.0,100.0,450.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,26.0,6.0,0.0,100.0
128,Paul Nardi,fr FRA,GK,Lorient,fr Ligue 1,27,22.0,1994,22.0,22.0,1980.0,38.0,1.73,91.0,56.0,62.6,3.0,8.0,11.0,4.0,18.2,5.0,4.0,0.0,1.0,0.0,4.0,3.0,3.0,30.5,0.3,-4.5,-0.2,71.0,296.0,24.0,357.0,78.0,45.7,38.5,177.0,75.1,56.0,345.0,4.0,1.2,15.0,0.68,13.1,1994,22.0,22.0,1980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,536.0,55.8,9080.0,7073.0,61.0,62.0,98.4,126.0,129.0,97.7,110.0,341.0,32.3,0.0,13.0,1.0,0.0,0.0,296.0,238.0,61.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,585.0,494.0,582.0,3.0,0.0,0.0,585.0,1.0,1.0,100.0,170.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,75.0
129,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,34,20.6,1986,21.0,21.0,1856.0,18.0,0.87,78.0,60.0,79.5,11.0,6.0,2.0,7.0,33.3,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,18.3,0.21,0.3,0.01,23.0,58.0,39.7,415.0,100.0,11.3,24.5,132.0,8.3,22.2,239.0,5.0,2.1,20.0,0.97,16.3,1986,21.0,21.0,1856.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,547.0,91.6,10820.0,7310.0,139.0,140.0,99.3,268.0,270.0,99.3,92.0,134.0,68.7,0.0,1.0,0.0,0.0,0.0,392.0,155.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,586.0,538.0,584.0,2.0,0.0,0.0,586.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,100.0
130,Neto,br BRA,GK,Barcelona,es La Liga,32,3.0,1989,3.0,3.0,270.0,4.0,1.33,14.0,10.0,71.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.1,0.29,0.1,0.02,17.0,34.0,50.0,106.0,18.0,28.3,31.6,24.0,16.7,29.2,42.0,0.0,0.0,4.0,1.33,18.0,1989,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,130.0,81.5,2859.0,1968.0,19.0,19.0,100.0,40.0,43.0,93.0,45.0,66.0,68.2,1.0,0.0,0.0,0.0,0.0,101.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,137.0,123.0,137.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
131,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,35,27.9,1986,28.0,28.0,2510.0,26.0,0.93,89.0,63.0,71.9,22.0,3.0,2.0,10.0,35.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.9,0.26,-2.1,-0.07,110.0,223.0,49.3,1085.0,163.0,19.0,27.6,166.0,10.2,25.3,262.0,9.0,3.4,95.0,3.41,26.2,1986,28.0,28.0,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,1255.0,87.4,27026.0,18257.0,221.0,221.0,100.0,573.0,583.0,98.3,299.0,442.0,67.6,0.0,7.0,2.0,0.0,7.0,1043.0,208.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.22,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1292.0,928.0,1255.0,37.0,0.0,0.0,1292.0,0.0,0.0,0.0,794.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,5.0,2.0,71.4
132,Alexander Nübel,de GER,GK,Monaco,fr Ligue 1,24,38.0,1996,38.0,38.0,3420.0,40.0,1.05,141.0,105.0,77.3,20.0,9.0,9.0,11.0,28.9,9.0,8.0,0.0,1.0,0.0,0.0,5.0,3.0,41.5,0.24,4.5,0.12,160.0,415.0,38.6,839.0,173.0,31.9,32.5,280.0,52.5,42.5,427.0,23.0,5.4,46.0,1.21,17.2,1996,38.0,38.0,3420.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,1121.0,74.8,23494.0,16891.0,140.0,141.0,99.3,407.0,410.0,99.3,288.0,563.0,51.2,0.0,4.0,0.0,0.0,3.0,771.0,348.0,68.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1190.0,1020.0,1176.0,15.0,0.0,0.0,1190.0,0.0,0.0,0.0,481.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,58.0,4.0,0.0,100.0
133,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,28,38.0,1993,38.0,38.0,3420.0,43.0,1.13,106.0,65.0,66.0,21.0,8.0,9.0,12.0,31.6,8.0,7.0,1.0,0.0,12.5,2.0,4.0,3.0,32.4,0.23,-7.6,-0.2,170.0,598.0,28.4,810.0,155.0,49.9,39.0,283.0,68.6,48.6,477.0,27.0,5.7,29.0,0.76,13.8,1993,38.0,38.0,3420.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,640.0,1094.0,58.5,19827.0,14833.0,92.0,93.0,98.9,256.0,258.0,99.2,286.0,736.0,38.9,0.0,11.0,1.0,0.0,0.0,700.0,393.0,110.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,1160.0,1016.0,1155.0,5.0,1.0,1.0,1160.0,2.0,2.0,100.0,443.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,39.0,7.0,0.0,100.0
134,Oier Olazábal,es ESP,GK,Espanyol,es La Liga,31,1.5,1989,2.0,1.0,135.0,1.0,0.67,9.0,8.0,100.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.15,1.4,0.91,9.0,27.0,33.3,33.0,5.0,51.5,40.8,10.0,100.0,57.2,30.0,3.0,10.0,0.0,0.0,3.7,1989,2.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,55.8,815.0,698.0,3.0,3.0,100.0,8.0,8.0,100.0,13.0,32.0,40.6,0.0,0.0,0.0,0.0,0.0,27.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,45.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
135,Robin Olsen,se SWE,GK,Aston Villa,eng Premier League,31,1.0,1990,1.0,1.0,90.0,3.0,3.0,5.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.44,-0.8,-0.78,8.0,25.0,32.0,26.0,7.0,46.2,38.3,20.0,65.0,48.6,28.0,5.0,17.9,0.0,0.0,5.8,1990,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,47.0,53.2,847.0,651.0,6.0,6.0,100.0,8.0,8.0,100.0,11.0,31.0,35.5,0.0,0.0,0.0,0.0,0.0,24.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,45.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Jonas Omlin,ch SUI,GK,Montpellier,fr Ligue 1,27,28.7,1994,29.0,29.0,2587.0,41.0,1.43,158.0,117.0,75.9,10.0,4.0,13.0,8.0,27.6,4.0,3.0,1.0,0.0,25.0,0.0,1.0,1.0,44.2,0.26,4.2,0.15,134.0,332.0,40.4,808.0,179.0,27.4,30.3,262.0,42.4,37.0,466.0,37.0,7.9,27.0,0.94,13.5,1994,29.0,29.0,2587.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,1071.0,78.6,21947.0,15326.0,170.0,174.0,97.7,434.0,439.0,98.9,233.0,448.0,52.0,0.0,6.0,0.0,0.0,0.0,744.0,326.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,12.0,3.0,1164.0,1003.0,1157.0,8.0,0.0,0.0,1164.0,1.0,1.0,100.0,469.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,58.0,10.0,0.0,100.0
137,Stefan Ortega,de GER,GK,Arminia,de Bundesliga,28,33.0,1992,33.0,33.0,2970.0,53.0,1.61,176.0,125.0,73.9,4.0,13.0,16.0,6.0,18.2,7.0,7.0,0.0,0.0,0.0,1.0,6.0,2.0,55.8,0.28,4.8,0.15,412.0,902.0,45.7,1448.0,91.0,49.6,39.2,317.0,58.0,46.9,528.0,11.0,2.1,46.0,1.39,18.6,1992,33.0,33.0,2970.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,1768.0,70.4,41924.0,32568.0,132.0,134.0,98.5,544.0,548.0,99.3,569.0,1081.0,52.6,5.0,89.0,6.0,0.0,4.0,1312.0,453.0,136.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,16.0,0.48,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,5.0,1.0,1859.0,1170.0,1801.0,59.0,0.0,0.0,1859.0,0.0,0.0,0.0,975.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,61.0,3.0,1.0,75.0
138,David Ospina,co COL,GK,Napoli,it Serie A,32,31.0,1988,31.0,31.0,2790.0,25.0,0.81,106.0,82.0,77.4,19.0,6.0,6.0,13.0,41.9,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,27.6,0.26,3.6,0.12,73.0,193.0,37.8,842.0,124.0,20.7,28.6,135.0,14.1,22.5,353.0,18.0,5.1,31.0,1.0,17.0,1988,31.0,31.0,2790.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,979.0,83.4,19414.0,13805.0,198.0,200.0,99.0,401.0,407.0,98.5,211.0,361.0,58.4,0.0,11.0,0.0,0.0,0.0,785.0,192.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.19,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1040.0,880.0,1027.0,14.0,0.0,0.0,1040.0,1.0,1.0,100.0,560.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,48.0,9.0,2.0,81.8
139,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,33,20.8,1988,21.0,21.0,1875.0,39.0,1.87,91.0,54.0,60.4,2.0,8.0,9.0,3.0,14.3,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,29.8,0.3,-7.2,-0.35,131.0,335.0,39.1,431.0,137.0,48.0,39.7,167.0,76.6,54.9,319.0,39.0,12.2,42.0,2.02,14.8,1988,21.0,21.0,1875.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,600.0,64.3,13291.0,10507.0,41.0,41.0,100.0,147.0,149.0,98.7,196.0,406.0,48.3,0.0,9.0,1.0,0.0,0.0,355.0,243.0,76.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,2.0,658.0,558.0,652.0,7.0,0.0,0.0,658.0,0.0,0.0,0.0,152.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,22.0,13.0,0.0,100.0
